1,Azulejo Decorativo,1 -> 3 -> 4 -> 5 -> 6,Maquina1.2 -> Preparacao,2018/5/2 0:0,2018/5/2 0:7,
1066,Jarra,1 -> 2 -> 4 -> 6,Maquina3.1 -> Corte,2018/6/11 17:1,2018/7/27 3:17,
2876,3,1 -> 2 -> 4 -> 6,Maquina4.1 -> Cozedura,2018/6/11 17:16,2018/7/27 4:2,
2877,3,1 -> 2 -> 4 -> 6,Maquina4.2 -> Cozedura,2018/6/11 17:30,2018/7/27 4:45,
2878,Floreira Pintada,1 -> 2 -> 4 -> 5,Maquina2.2 -> Moldagem,2018/6/11 17:38,2018/7/27 4:56,
2879,1,1 -> 2 -> 4 -> 5,Maquina3.3 -> Corte,2018/6/11 17:49,2018/7/27 5:5,
2880,Floreira Pintada,1 -> 2 -> 4 -> 5,Maquina2.3 -> Moldagem,2018/6/11 17:59,2018/7/27 5:16,
2881,Floreira Pintada,1 -> 2 -> 4 -> 5,Maquina2.1 -> Moldagem,2018/6/11 18:6,2018/7/27 5:28,
2882,Vaso Simples,1 -> 2 -> 4,Maquina2.1 -> Moldagem,2018/6/11 18:14,2018/7/27 5:44,
2883,Vaso Simples,1 -> 2 -> 4,Maquina2.2 -> Moldagem,2018/6/11 18:24,2018/7/27 5:57,
2884,Vaso Simples,1 -> 2 -> 4,Maquina2.2 -> Moldagem,2018/6/11 18:46,2018/7/27 6:10,
1067,Tijolo,2 -> 4,Maquina4.1 -> Cozedura,2018/6/11 19:4,2018/7/27 6:47,
1068,Azulejo Decorativo,1 -> 3 -> 4 -> 5 -> 6,Maquina4.2 -> Cozedura,2018/6/11 19:19,2018/7/27 7:25,
1069,2,1 -> 3 -> 4 -> 5 -> 6,Maquina4.2 -> Cozedura,2018/6/11 19:29,2018/7/27 8:8,
2885,Tijolo,2 -> 4,Maquina2.2 -> Moldagem,2018/6/11 19:36,2018/7/27 8:22,
1070,2,2 -> 4,Maquina4.1 -> Cozedura,2018/6/11 19:52,2018/7/27 9:6,
2886,2,2 -> 4,Maquina2.2 -> Moldagem,2018/6/11 20:2,2018/7/27 9:18,
1071,2,2 -> 4,Maquina4.2 -> Cozedura,2018/6/11 20:14,2018/7/27 9:47,
2887,Floreira Pintada,1 -> 2 -> 4 -> 5,Maquina2.2 -> Moldagem,2018/6/11 20:20,2018/7/27 10:4,
1072,Tijolo,2 -> 4,Maquina4.1 -> Cozedura,2018/6/11 20:31,2018/7/27 10:46,
2888,Azulejo Decorativo,1 -> 3 -> 4 -> 5 -> 6,Maquina2.1 -> Moldagem,2018/6/11 20:38,2018/7/27 11:1,
2889,2,1 -> 3 -> 4 -> 5 -> 6,Maquina2.3 -> Moldagem,2018/6/11 20:48,2018/7/27 11:17,
1073,Azulejo Decorativo,1 -> 3 -> 4 -> 5 -> 6,Maquina4.2 -> Cozedura,2018/6/11 21:1,2018/7/27 12:3,
2890,Azulejo Decorativo,1 -> 3 -> 4 -> 5 -> 6,Maquina2.1 -> Moldagem,2018/6/11 21:9,2018/7/27 12:16,
2891,Tijolo,2 -> 4,Maquina2.1 -> Moldagem,2018/6/11 21:17,2018/7/27 12:31,
2892,1,2 -> 4,Maquina3.2 -> Corte,2018/6/11 21:28,2018/7/27 12:41,
2893,Azulejo Decorativo,1 -> 3 -> 4 -> 5 -> 6,Maquina2.3 -> Moldagem,2018/6/11 21:35,2018/7/27 12:53,
395,Tijolo,2 -> 4,Maquina6.3 -> Envernizamento,2018/6/11 22:20,2018/7/27 12:59,
2894,Jarra,1 -> 2 -> 4 -> 6,Maquina2.2 -> Moldagem,2018/6/11 22:31,2018/7/27 13:15,
2895,2,1 -> 2 -> 4 -> 6,Maquina2.1 -> Moldagem,2018/6/11 22:41,2018/7/27 13:29,
2896,Vaso Simples,1 -> 2 -> 4,Maquina2.2 -> Moldagem,2018/6/11 22:52,2018/7/27 13:41,
2897,2,1 -> 2 -> 4,Maquina2.2 -> Moldagem,2018/6/11 23:1,2018/7/27 13:55,
1074,Floreira Pintada,1 -> 2 -> 4 -> 5,Maquina3.3 -> Corte,2018/6/11 23:14,2018/7/27 14:7,
2898,Floreira Pintada,1 -> 2 -> 4 -> 5,Maquina2.3 -> Moldagem,2018/6/11 23:25,2018/7/27 14:23,
137,Jarra,1 -> 2 -> 4 -> 6,Maquina6.3 -> Envernizamento,2018/6/12 0:18,2018/7/27 14:28,
2899,Floreira Pintada,1 -> 2 -> 4 -> 5,Maquina2.1 -> Moldagem,2018/6/12 0:28,2018/7/27 14:42,
2900,Jarra,1 -> 2 -> 4 -> 6,Maquina2.3 -> Moldagem,2018/6/12 0:36,2018/7/27 14:57,
1075,Vaso Simples,1 -> 2 -> 4,Maquina3.2 -> Corte,2018/6/12 0:53,2018/7/27 15:7,
2901,2,1 -> 2 -> 4,Maquina2.2 -> Moldagem,2018/6/12 1:2,2018/7/27 15:19,
2902,Tijolo,2 -> 4,Maquina2.2 -> Moldagem,2018/6/12 1:13,2018/7/27 15:32,
2903,3,2 -> 4,Maquina4.2 -> Cozedura,2018/6/12 1:27,2018/7/27 16:17,
1076,Jarra,1 -> 2 -> 4 -> 6,Maquina3.3 -> Corte,2018/6/12 1:38,2018/7/27 16:28,
396,1,1 -> 2 -> 4 -> 6,Maquina5.1 -> Pintura,2018/6/12 2:28,2018/7/27 16:39,
2904,Vaso Simples,1 -> 2 -> 4,Maquina2.1 -> Moldagem,2018/6/12 2:38,2018/7/27 16:51,
1077,Vaso Simples,1 -> 2 -> 4,Maquina3.1 -> Corte,2018/6/12 2:48,2018/7/27 17:3,
2905,1,1 -> 2 -> 4,Maquina3.1 -> Corte,2018/6/12 2:59,2018/7/27 17:12,
2906,Floreira Pintada,1 -> 2 -> 4 -> 5,Maquina2.3 -> Moldagem,2018/6/12 3:6,2018/7/27 17:23,
2907,Vaso Simples,1 -> 2 -> 4,Maquina2.1 -> Moldagem,2018/6/12 3:15,2018/7/27 17:36,
397,2,1 -> 2 -> 4,Maquina5.1 -> Pintura,2018/6/12 4:0,2018/7/27 17:47,
2908,Floreira Pintada,1 -> 2 -> 4 -> 5,Maquina2.2 -> Moldagem,2018/6/12 4:9,2018/7/27 18:4,
1078,1,1 -> 2 -> 4 -> 5,Maquina4.1 -> Cozedura,2018/6/12 4:18,2018/7/27 18:54,
2909,Azulejo Decorativo,1 -> 3 -> 4 -> 5 -> 6,Maquina2.2 -> Moldagem,2018/6/12 4:29,2018/7/27 19:11,
2910,Jarra,1 -> 2 -> 4 -> 6,Maquina2.2 -> Moldagem,2018/6/12 4:39,2018/7/27 19:28,
2911,2,1 -> 2 -> 4 -> 6,Maquina2.3 -> Moldagem,2018/6/12 4:48,2018/7/27 19:46,
2912,3,1 -> 2 -> 4 -> 6,Maquina4.2 -> Cozedura,2018/6/12 5:41,2018/7/27 20:27,
2913,1,1 -> 2 -> 4 -> 6,Maquina3.1 -> Corte,2018/6/12 5:48,2018/7/27 20:36,
2914,1,1 -> 2 -> 4 -> 6,Maquina3.2 -> Corte,2018/6/12 6:0,2018/7/27 20:48,
2915,Floreira Pintada,1 -> 2 -> 4 -> 5,Maquina2.1 -> Moldagem,2018/6/12 6:53,2018/7/27 21:3,
2916,2,1 -> 2 -> 4 -> 5,Maquina2.2 -> Moldagem,2018/6/12 7:2,2018/7/27 21:17,
2917,Vaso Simples,1 -> 2 -> 4,Maquina2.2 -> Moldagem,2018/6/12 7:12,2018/7/27 21:30,
398,Floreira Pintada,1 -> 2 -> 4 -> 5,Maquina4.2 -> Cozedura,2018/6/12 7:24,2018/7/27 22:14,
2918,3,1 -> 2 -> 4 -> 5,Maquina4.2 -> Cozedura,2018/6/12 7:37,2018/7/27 22:59,
2919,Azulejo Decorativo,1 -> 3 -> 4 -> 5 -> 6,Maquina2.1 -> Moldagem,2018/6/12 7:48,2018/7/27 23:11,
1081,Vaso Simples,1 -> 2 -> 4,Maquina3.3 -> Corte,2018/6/12 8:1,2018/7/27 23:20,
2920,2,1 -> 2 -> 4,Maquina2.3 -> Moldagem,2018/6/12 8:12,2018/7/27 23:32,
2921,Vaso Simples,1 -> 2 -> 4,Maquina2.2 -> Moldagem,2018/6/12 8:22,2018/7/27 23:47,
1082,1,1 -> 2 -> 4,Maquina4.1 -> Cozedura,2018/6/12 8:33,2018/7/28 0:29,
2922,Vaso Simples,1 -> 2 -> 4,Maquina2.2 -> Moldagem,2018/6/12 9:31,2018/7/28 0:44,
2923,2,1 -> 2 -> 4,Maquina2.2 -> Moldagem,2018/6/12 9:41,2018/7/28 0:58,
2924,2,1 -> 2 -> 4,Maquina2.3 -> Moldagem,2018/6/12 9:50,2018/7/28 1:10,
2925,Azulejo Decorativo,1 -> 3 -> 4 -> 5 -> 6,Maquina2.1 -> Moldagem,2018/6/12 10:0,2018/7/28 1:21,
2926,Tijolo,2 -> 4,Maquina2.3 -> Moldagem,2018/6/12 10:11,2018/7/28 1:33,
2927,3,2 -> 4,Maquina4.2 -> Cozedura,2018/6/12 10:25,2018/7/28 2:31,
138,1,2 -> 4,Maquina6.2 -> Envernizamento,2018/6/12 10:35,2018/7/28 2:37,
1084,Tijolo,2 -> 4,Maquina4.1 -> Cozedura,2018/6/12 10:51,2018/7/28 3:20,
2928,Jarra,1 -> 2 -> 4 -> 6,Maquina2.3 -> Moldagem,2018/6/12 11:1,2018/7/28 3:33,
1085,Azulejo Decorativo,1 -> 3 -> 4 -> 5 -> 6,Maquina4.1 -> Cozedura,2018/6/12 11:17,2018/7/28 4:24,
2929,3,1 -> 3 -> 4 -> 5 -> 6,Maquina4.1 -> Cozedura,2018/6/12 11:32,2018/7/28 5:7,
2930,1,1 -> 3 -> 4 -> 5 -> 6,Maquina3.3 -> Corte,2018/6/12 11:42,2018/7/28 5:15,
2931,1,1 -> 3 -> 4 -> 5 -> 6,Maquina3.3 -> Corte,2018/6/12 11:49,2018/7/28 5:25,
399,1,1 -> 3 -> 4 -> 5 -> 6,Maquina5.1 -> Pintura,2018/6/12 12:32,2018/7/28 5:36,
2932,Floreira Pintada,1 -> 2 -> 4 -> 5,Maquina2.1 -> Moldagem,2018/6/12 12:42,2018/7/28 5:50,
2933,1,1 -> 2 -> 4 -> 5,Maquina3.2 -> Corte,2018/6/12 12:53,2018/7/28 5:59,
2934,Vaso Simples,1 -> 2 -> 4,Maquina2.2 -> Moldagem,2018/6/12 13:1,2018/7/28 6:14,
1087,Floreira Pintada,1 -> 2 -> 4 -> 5,Maquina3.2 -> Corte,2018/6/12 14:13,2018/7/28 6:24,
2935,Vaso Simples,1 -> 2 -> 4,Maquina2.1 -> Moldagem,2018/6/12 14:23,2018/7/28 6:35,
2936,1,1 -> 2 -> 4,Maquina3.1 -> Corte,2018/6/12 14:31,2018/7/28 6:47,
2937,Azulejo Decorativo,1 -> 3 -> 4 -> 5 -> 6,Maquina2.3 -> Moldagem,2018/6/12 14:41,2018/7/28 7:4,
401,Jarra,1 -> 2 -> 4 -> 6,Maquina4.2 -> Cozedura,2018/6/12 14:50,2018/7/28 7:37,
2938,Floreira Pintada,1 -> 2 -> 4 -> 5,Maquina2.3 -> Moldagem,2018/6/12 14:57,2018/7/28 7:48,
1088,Vaso Simples,1 -> 2 -> 4,Maquina3.3 -> Corte,2018/6/12 15:11,2018/7/28 7:56,
2939,Jarra,1 -> 2 -> 4 -> 6,Maquina2.2 -> Moldagem,2018/6/12 15:20,2018/7/28 8:9,
402,1,1 -> 2 -> 4 -> 6,Maquina5.1 -> Pintura,2018/6/12 16:12,2018/7/28 8:20,
2940,Floreira Pintada,1 -> 2 -> 4 -> 5,Maquina2.3 -> Moldagem,2018/6/12 16:18,2018/7/28 8:36,
403,2,1 -> 2 -> 4 -> 5,Maquina5.2 -> Pintura,2018/6/12 17:15,2018/7/28 8:48,
2941,3,1 -> 2 -> 4 -> 5,Maquina4.1 -> Cozedura,2018/6/12 17:26,2018/7/28 9:42,
2942,Jarra,1 -> 2 -> 4 -> 6,Maquina2.2 -> Moldagem,2018/6/12 17:37,2018/7/28 9:53,
1089,1,1 -> 2 -> 4 -> 6,Maquina4.2 -> Cozedura,2018/6/12 17:47,2018/7/28 10:39,
1090,1,1 -> 2 -> 4 -> 6,Maquina4.1 -> Cozedura,2018/6/12 17:55,2018/7/28 11:21,
2943,Jarra,1 -> 2 -> 4 -> 6,Maquina2.2 -> Moldagem,2018/6/12 18:7,2018/7/28 11:35,
2944,Azulejo Decorativo,1 -> 3 -> 4 -> 5 -> 6,Maquina2.1 -> Moldagem,2018/6/12 18:17,2018/7/28 11:50,
2945,2,1 -> 3 -> 4 -> 5 -> 6,Maquina2.1 -> Moldagem,2018/6/12 19:15,2018/7/28 12:3,
2946,Floreira Pintada,1 -> 2 -> 4 -> 5,Maquina2.2 -> Moldagem,2018/6/12 19:25,2018/7/28 12:19,
1092,Floreira Pintada,1 -> 2 -> 4 -> 5,Maquina3.2 -> Corte,2018/6/12 19:37,2018/7/28 12:28,
2947,1,1 -> 2 -> 4 -> 5,Maquina3.1 -> Corte,2018/6/12 19:44,2018/7/28 12:36,
1093,Tijolo,2 -> 4,Maquina4.2 -> Cozedura,2018/6/12 19:58,2018/7/28 13:20,
2948,3,2 -> 4,Maquina4.2 -> Cozedura,2018/6/12 20:11,2018/7/28 13:55,
2949,Vaso Simples,1 -> 2 -> 4,Maquina2.3 -> Moldagem,2018/6/12 20:19,2018/7/28 14:12,
1094,Azulejo Decorativo,1 -> 3 -> 4 -> 5 -> 6,Maquina4.1 -> Cozedura,2018/6/12 20:34,2018/7/28 15:6,
2950,Jarra,1 -> 2 -> 4 -> 6,Maquina2.2 -> Moldagem,2018/6/12 20:42,2018/7/28 15:19,
1095,Floreira Pintada,1 -> 2 -> 4 -> 5,Maquina3.3 -> Corte,2018/6/12 20:55,2018/7/28 15:30,
2951,Jarra,1 -> 2 -> 4 -> 6,Maquina2.3 -> Moldagem,2018/6/12 21:5,2018/7/28 15:44,
2952,Azulejo Decorativo,1 -> 3 -> 4 -> 5 -> 6,Maquina2.1 -> Moldagem,2018/6/12 21:14,2018/7/28 15:56,
1096,Tijolo,2 -> 4,Maquina4.2 -> Cozedura,2018/6/12 21:29,2018/7/28 16:40,
2953,Vaso Simples,1 -> 2 -> 4,Maquina2.1 -> Moldagem,2018/6/12 21:38,2018/7/28 16:50,
2954,Vaso Simples,1 -> 2 -> 4,Maquina2.3 -> Moldagem,2018/6/12 21:48,2018/7/28 17:10,
1097,Jarra,1 -> 2 -> 4 -> 6,Maquina3.3 -> Corte,2018/6/12 22:5,2018/7/28 17:21,
2955,Floreira Pintada,1 -> 2 -> 4 -> 5,Maquina2.3 -> Moldagem,2018/6/12 22:13,2018/7/28 17:38,
2956,2,1 -> 2 -> 4 -> 5,Maquina2.3 -> Moldagem,2018/6/12 22:24,2018/7/28 17:53,
404,Jarra,1 -> 2 -> 4 -> 6,Maquina4.2 -> Cozedura,2018/6/12 22:36,2018/7/28 18:27,
2957,2,1 -> 2 -> 4 -> 6,Maquina2.1 -> Moldagem,2018/6/12 22:44,2018/7/28 18:39,
1098,Vaso Simples,1 -> 2 -> 4,Maquina3.3 -> Corte,2018/6/12 22:56,2018/7/28 18:49,
2958,Azulejo Decorativo,1 -> 3 -> 4 -> 5 -> 6,Maquina2.2 -> Moldagem,2018/6/12 23:6,2018/7/28 19:0,
2959,3,1 -> 3 -> 4 -> 5 -> 6,Maquina4.2 -> Cozedura,2018/6/12 23:20,2018/7/28 19:43,
2960,Floreira Pintada,1 -> 2 -> 4 -> 5,Maquina2.2 -> Moldagem,2018/6/12 23:27,2018/7/28 19:57,
2961,Floreira Pintada,1 -> 2 -> 4 -> 5,Maquina2.3 -> Moldagem,2018/6/12 23:36,2018/7/28 20:15,
2962,Tijolo,2 -> 4,Maquina2.3 -> Moldagem,2018/6/12 23:43,2018/7/28 20:30,
1099,Floreira Pintada,1 -> 2 -> 4 -> 5,Maquina3.1 -> Corte,2018/6/13 0:12,2018/7/28 20:42,
2963,3,1 -> 2 -> 4 -> 5,Maquina4.2 -> Cozedura,2018/6/13 0:25,2018/7/28 21:40,
2964,Vaso Simples,1 -> 2 -> 4,Maquina2.2 -> Moldagem,2018/6/13 0:32,2018/7/28 21:51,
2965,Jarra,1 -> 2 -> 4 -> 6,Maquina2.3 -> Moldagem,2018/6/13 1:31,2018/7/28 22:4,
2966,1,1 -> 2 -> 4 -> 6,Maquina3.3 -> Corte,2018/6/13 1:38,2018/7/28 22:14,
2967,2,1 -> 2 -> 4 -> 6,Maquina2.1 -> Moldagem,2018/6/13 2:46,2018/7/28 22:31,
1101,Floreira Pintada,1 -> 2 -> 4 -> 5,Maquina3.1 -> Corte,2018/6/13 3:5,2018/7/28 22:40,
2968,2,1 -> 2 -> 4 -> 5,Maquina2.3 -> Moldagem,2018/6/13 3:15,2018/7/28 22:56,
1102,Jarra,1 -> 2 -> 4 -> 6,Maquina3.3 -> Corte,2018/6/13 3:30,2018/7/28 23:4,
2969,Floreira Pintada,1 -> 2 -> 4 -> 5,Maquina2.2 -> Moldagem,2018/6/13 3:36,2018/7/28 23:20,
2970,Azulejo Decorativo,1 -> 3 -> 4 -> 5 -> 6,Maquina2.2 -> Moldagem,2018/6/13 3:44,2018/7/28 23:34,
406,Vaso Simples,1 -> 2 -> 4,Maquina4.2 -> Cozedura,2018/6/13 3:53,2018/7/29 0:16,
2971,Floreira Pintada,1 -> 2 -> 4 -> 5,Maquina2.2 -> Moldagem,2018/6/13 4:4,2018/7/29 0:29,
2972,2,1 -> 2 -> 4 -> 5,Maquina2.3 -> Moldagem,2018/6/13 4:14,2018/7/29 0:46,
407,Jarra,1 -> 2 -> 4 -> 6,Maquina4.1 -> Cozedura,2018/6/13 4:25,2018/7/29 1:29,
1103,Vaso Simples,1 -> 2 -> 4,Maquina3.1 -> Corte,2018/6/13 4:42,2018/7/29 1:39,
1104,Azulejo Decorativo,1 -> 3 -> 4 -> 5 -> 6,Maquina4.1 -> Cozedura,2018/6/13 4:55,2018/7/29 2:31,
1105,Azulejo Decorativo,1 -> 3 -> 4 -> 5 -> 6,Maquina4.1 -> Cozedura,2018/6/13 5:10,2018/7/29 3:11,
408,Vaso Simples,1 -> 2 -> 4,Maquina4.1 -> Cozedura,2018/6/13 5:21,2018/7/29 3:56,
2973,Tijolo,2 -> 4,Maquina2.2 -> Moldagem,2018/6/13 5:32,2018/7/29 4:10,
2974,2,2 -> 4,Maquina2.3 -> Moldagem,2018/6/13 5:39,2018/7/29 4:26,
1106,Jarra,1 -> 2 -> 4 -> 6,Maquina3.3 -> Corte,2018/6/13 5:50,2018/7/29 4:36,
2975,2,1 -> 2 -> 4 -> 6,Maquina2.2 -> Moldagem,2018/6/13 5:59,2018/7/29 4:48,
2976,1,1 -> 2 -> 4 -> 6,Maquina3.1 -> Corte,2018/6/13 7:2,2018/7/29 4:56,
2977,3,1 -> 2 -> 4 -> 6,Maquina4.1 -> Cozedura,2018/6/13 7:21,2018/7/29 5:50,
2978,Azulejo Decorativo,1 -> 3 -> 4 -> 5 -> 6,Maquina2.1 -> Moldagem,2018/6/13 7:31,2018/7/29 6:8,
2979,Tijolo,2 -> 4,Maquina2.3 -> Moldagem,2018/6/13 7:40,2018/7/29 6:25,
1107,Azulejo Decorativo,1 -> 3 -> 4 -> 5 -> 6,Maquina4.1 -> Cozedura,2018/6/13 7:57,2018/7/29 7:7,
1108,Tijolo,2 -> 4,Maquina4.1 -> Cozedura,2018/6/13 8:9,2018/7/29 7:43,
2980,2,2 -> 4,Maquina2.1 -> Moldagem,2018/6/13 8:17,2018/7/29 7:57,
1109,Tijolo,2 -> 4,Maquina4.2 -> Cozedura,2018/6/13 8:29,2018/7/29 8:35,
1110,Tijolo,2 -> 4,Maquina4.1 -> Cozedura,2018/6/13 8:40,2018/7/29 9:23,
2981,3,2 -> 4,Maquina4.1 -> Cozedura,2018/6/13 8:54,2018/7/29 9:55,
2982,2,2 -> 4,Maquina2.3 -> Moldagem,2018/6/13 9:4,2018/7/29 10:8,
2983,2,2 -> 4,Maquina2.1 -> Moldagem,2018/6/13 9:13,2018/7/29 10:22,
2984,Jarra,1 -> 2 -> 4 -> 6,Maquina2.2 -> Moldagem,2018/6/13 9:23,2018/7/29 10:38,
1111,1,1 -> 2 -> 4 -> 6,Maquina4.1 -> Cozedura,2018/6/13 9:41,2018/7/29 11:24,
1112,1,1 -> 2 -> 4 -> 6,Maquina4.2 -> Cozedura,2018/6/13 9:50,2018/7/29 12:7,
1113,Tijolo,2 -> 4,Maquina4.1 -> Cozedura,2018/6/13 10:4,2018/7/29 12:33,
2985,2,2 -> 4,Maquina2.2 -> Moldagem,2018/6/13 10:14,2018/7/29 12:44,
2986,3,2 -> 4,Maquina4.1 -> Cozedura,2018/6/13 10:24,2018/7/29 13:37,
2987,3,2 -> 4,Maquina4.1 -> Cozedura,2018/6/13 10:36,2018/7/29 14:11,
2988,Azulejo Decorativo,1 -> 3 -> 4 -> 5 -> 6,Maquina2.2 -> Moldagem,2018/6/13 10:46,2018/7/29 14:23,
2989,Jarra,1 -> 2 -> 4 -> 6,Maquina2.3 -> Moldagem,2018/6/13 10:55,2018/7/29 14:39,
2990,3,1 -> 2 -> 4 -> 6,Maquina4.1 -> Cozedura,2018/6/13 11:10,2018/7/29 15:19,
2991,Jarra,1 -> 2 -> 4 -> 6,Maquina2.3 -> Moldagem,2018/6/13 11:15,2018/7/29 15:35,
2992,Azulejo Decorativo,1 -> 3 -> 4 -> 5 -> 6,Maquina2.3 -> Moldagem,2018/6/13 11:27,2018/7/29 15:51,
2993,3,1 -> 3 -> 4 -> 5 -> 6,Maquina4.1 -> Cozedura,2018/6/13 11:46,2018/7/29 16:31,
2994,Vaso Simples,1 -> 2 -> 4,Maquina2.2 -> Moldagem,2018/6/13 11:53,2018/7/29 16:44,
1114,Tijolo,2 -> 4,Maquina4.1 -> Cozedura,2018/6/13 12:10,2018/7/29 17:28,
2995,2,2 -> 4,Maquina2.3 -> Moldagem,2018/6/13 12:20,2018/7/29 17:46,
2996,2,2 -> 4,Maquina2.2 -> Moldagem,2018/6/13 13:6,2018/7/29 18:2,
2997,Tijolo,2 -> 4,Maquina2.1 -> Moldagem,2018/6/13 13:17,2018/7/29 18:13,
2998,Floreira Pintada,1 -> 2 -> 4 -> 5,Maquina2.3 -> Moldagem,2018/6/13 13:26,2018/7/29 18:29,
1116,Vaso Simples,1 -> 2 -> 4,Maquina3.3 -> Corte,2018/6/13 13:36,2018/7/29 18:37,
2999,Azulejo Decorativo,1 -> 3 -> 4 -> 5 -> 6,Maquina2.3 -> Moldagem,2018/6/13 13:44,2018/7/29 18:50,
3000,3,1 -> 3 -> 4 -> 5 -> 6,Maquina4.2 -> Cozedura,2018/6/13 14:36,2018/7/29 19:25,
3001,Tijolo,2 -> 4,Maquina2.2 -> Moldagem,2018/6/13 14:45,2018/7/29 19:40,
3002,Floreira Pintada,1 -> 2 -> 4 -> 5,Maquina2.2 -> Moldagem,2018/6/13 14:56,2018/7/29 20:0,
3003,Azulejo Decorativo,1 -> 3 -> 4 -> 5 -> 6,Maquina2.2 -> Moldagem,2018/6/13 15:14,2018/7/29 20:17,
3004,3,1 -> 3 -> 4 -> 5 -> 6,Maquina4.1 -> Cozedura,2018/6/13 15:33,2018/7/29 20:57,
411,Tijolo,2 -> 4,Maquina6.3 -> Envernizamento,2018/6/13 16:26,2018/7/29 21:4,
1117,1,2 -> 4,Maquina4.1 -> Cozedura,2018/6/13 16:36,2018/7/29 21:53,
3005,Vaso Simples,1 -> 2 -> 4,Maquina2.1 -> Moldagem,2018/6/13 16:47,2018/7/29 22:8,
3006,1,1 -> 2 -> 4,Maquina3.3 -> Corte,2018/6/13 16:57,2018/7/29 22:20,
3007,1,1 -> 2 -> 4,Maquina3.3 -> Corte,2018/6/13 17:5,2018/7/29 22:32,
3008,Floreira Pintada,1 -> 2 -> 4 -> 5,Maquina2.3 -> Moldagem,2018/6/13 17:27,2018/7/29 22:42,
3009,Floreira Pintada,1 -> 2 -> 4 -> 5,Maquina2.3 -> Moldagem,2018/6/13 17:37,2018/7/29 22:57,
3010,2,1 -> 2 -> 4 -> 5,Maquina2.2 -> Moldagem,2018/6/13 17:46,2018/7/29 23:13,
1118,Azulejo Decorativo,1 -> 3 -> 4 -> 5 -> 6,Maquina4.2 -> Cozedura,2018/6/13 18:4,2018/7/30 0:1,
1119,Azulejo Decorativo,1 -> 3 -> 4 -> 5 -> 6,Maquina4.2 -> Cozedura,2018/6/13 18:16,2018/7/30 0:54,
3011,3,1 -> 3 -> 4 -> 5 -> 6,Maquina4.1 -> Cozedura,2018/6/13 18:31,2018/7/30 1:46,
3012,3,1 -> 3 -> 4 -> 5 -> 6,Maquina4.1 -> Cozedura,2018/6/13 18:45,2018/7/30 2:28,
3013,2,1 -> 3 -> 4 -> 5 -> 6,Maquina2.3 -> Moldagem,2018/6/13 18:55,2018/7/30 2:37,
3014,3,1 -> 3 -> 4 -> 5 -> 6,Maquina4.2 -> Cozedura,2018/6/13 19:47,2018/7/30 3:15,
1121,Vaso Simples,1 -> 2 -> 4,Maquina3.2 -> Corte,2018/6/13 20:0,2018/7/30 3:24,
3015,Tijolo,2 -> 4,Maquina2.2 -> Moldagem,2018/6/13 20:8,2018/7/30 3:35,
3016,Floreira Pintada,1 -> 2 -> 4 -> 5,Maquina2.1 -> Moldagem,2018/6/13 20:18,2018/7/30 3:45,
412,Floreira Pintada,1 -> 2 -> 4 -> 5,Maquina4.2 -> Cozedura,2018/6/13 20:31,2018/7/30 4:17,
3017,Tijolo,2 -> 4,Maquina2.1 -> Moldagem,2018/6/13 20:41,2018/7/30 4:31,
1122,Floreira Pintada,1 -> 2 -> 4 -> 5,Maquina3.1 -> Corte,2018/6/13 20:52,2018/7/30 4:40,
1123,Jarra,1 -> 2 -> 4 -> 6,Maquina3.3 -> Corte,2018/6/13 21:5,2018/7/30 4:50,
413,Vaso Simples,1 -> 2 -> 4,Maquina4.2 -> Cozedura,2018/6/13 21:13,2018/7/30 5:18,
3018,2,1 -> 2 -> 4,Maquina2.1 -> Moldagem,2018/6/13 21:21,2018/7/30 5:33,
1124,Floreira Pintada,1 -> 2 -> 4 -> 5,Maquina3.2 -> Corte,2018/6/13 21:34,2018/7/30 5:41,
3019,3,1 -> 2 -> 4 -> 5,Maquina4.2 -> Cozedura,2018/6/13 21:51,2018/7/30 6:36,
3020,Floreira Pintada,1 -> 2 -> 4 -> 5,Maquina2.3 -> Moldagem,2018/6/13 21:58,2018/7/30 6:47,
1125,Azulejo Decorativo,1 -> 3 -> 4 -> 5 -> 6,Maquina4.2 -> Cozedura,2018/6/13 22:14,2018/7/30 7:22,
3021,Tijolo,2 -> 4,Maquina2.3 -> Moldagem,2018/6/13 22:24,2018/7/30 7:37,
3022,Vaso Simples,1 -> 2 -> 4,Maquina2.1 -> Moldagem,2018/6/13 22:34,2018/7/30 7:49,
1126,Jarra,1 -> 2 -> 4 -> 6,Maquina3.1 -> Corte,2018/6/13 22:50,2018/7/30 8:0,
3023,Jarra,1 -> 2 -> 4 -> 6,Maquina2.3 -> Moldagem,2018/6/13 22:57,2018/7/30 8:15,
3024,Tijolo,2 -> 4,Maquina2.1 -> Moldagem,2018/6/13 23:3,2018/7/30 8:30,
3025,3,2 -> 4,Maquina4.1 -> Cozedura,2018/6/13 23:16,2018/7/30 9:13,
3026,Vaso Simples,1 -> 2 -> 4,Maquina2.1 -> Moldagem,2018/6/13 23:23,2018/7/30 9:25,
3027,3,1 -> 2 -> 4,Maquina4.2 -> Cozedura,2018/6/13 23:36,2018/7/30 9:54,
3028,1,1 -> 2 -> 4,Maquina3.3 -> Corte,2018/6/13 23:44,2018/7/30 10:5,
3029,Tijolo,2 -> 4,Maquina2.1 -> Moldagem,2018/6/13 23:52,2018/7/30 10:19,
